style_group,signature,bopomofo_symbol,contact_sheet_row,occurrence_count,verification,notes
KAICHU_MD,4014cc9bf31f7e19f4d85b81b783145757dab10d,ㄉ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,007751a43bb92f3ec50b657f53e098f2a50cf12c,ㄥ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,afff336de11dc835df44a682db0bbec33440614a,ㄇ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,7557e0875b8905469d68df0e3dd7956575b09a53,ㄨ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,ac583baa12dab4caee8d4d07dfc04dd934857b39,ㄍ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,246b920b014f372b0b4ccba732ee43062876de50,ㄨ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,a14d163c3174dc180a6621d6bb148479b3a72223,ㄍ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,197ce99cdef1d512225fc046794a9b5503e0603b,ㄠ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,41bd947ed0c13ed06e0035b9868eb6363df70823,ㄧ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,0dca9996fa4227ae13987de391e4370d42922fc8,ㄡ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,be8a490930e87e7f256a60eec0031d64a66c1c31,ㄏ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,611a3aa86e50e8cbf11a10c516c88c9b526525c6,ㄢ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,76afe69e083e21694e84d76e29f93029ed7e3672,ㄐ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,70e5632038c88a7432ad5e932e2977480abd49eb,ㄧ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,2db4a463be4a1796b2e05bebc6dbfadff3c8783a,ㄝ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,7eeab34065cef31ed3b32749c5a5283d7e54e819,ㄗ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,545f2ee418ddf8cce036d7d1db38389a94977bb1,ㄓ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,474fdbff741aebe66b93248564bf649302b5513f,ㄘ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,1ca8274da4bc228e6dd95e75a5fba253b7105eb6,ㄢ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,ab6678f4cf1b6c70d9650a373a608806826ee165,ㄥ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,9c9e37e15b98220160ffa2e24c2ee66473c40018,ㄧ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,3db8d53d6533e49d8dfb93de7b95fb67f94801ee,ㄟ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,f0d493ef039a7358432995ec20ee41682b79b854,ㄏ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,e04045ae244f67e1a77600d9e209caf4a33e458a,ㄜ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,2eac4bb60e499cef6cc12390984050e32bcceff1,ㄅ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,8a8f713de3b32c59b0bffc8cfa794b5d350402d5,ㄧ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,dfd1229eaa4ac95aea7f6cbb7d13345e3bb057ae,ㄋ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,792408ac5e6fa3dc5285774b8216f5380bee7cdb,ㄓ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,c399c190b11e8ab392a3dbbe2dbf4eb24e58d282,ㄣ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,530904275ae24025231d2911e070fbac8fa2e5f9,ㄇ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,2410b66d83d0267bd930b8e06dc57f11d4f5384a,ㄔ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,7d9faba9cf1f44118ad609763c6144e859a2599b,ㄤ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,6da686773fb2dd7fe20883c755822dcbd167ea68,ㄔ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,4867b1fac0305654aaed694181df85c9cd572037,ㄚ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,7023156ae51f7f441626779316887113dc8860d3,ㄆ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,9470802fe08af46110c0087087df246e62484f6f,ㄢ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,e3d4bc6083a881d283b9ab1ebb44c805293ae6b0,ㄋ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,e41aae06df9968ff3f1604b12d45be7fe06516eb,ㄅ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,934ec3397ce5c33742fa4ea7aed65b6f14ca8e87,ㄨ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,db771ae24db192a9a5d75cf19e2ccc97506710de,ㄢ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,cae692ee9d5674f61acee4adf941765df80f95c4,ㄠ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,ff48449e509c4f3743b1d1369d6e7221d26131d9,ㄜ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,c881aced746b68dd89783a30c8edf8c962285854,ㄩ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,5fb4b08f1350ab3c3c514d7c34b572144ddf24c0,ㄏ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,07acec71e96f382911783a862fbee65d47e73b56,ㄞ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,3520106b3e3418af7d9651b8cf146bd764ffb027,ㄣ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,e34c5e571a306cbd54d772b6bc55b93d3c55ef4e,ㄌ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,bb72addd497b0915fd4bbbbfcaf143c9b91e26c3,ㄧ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,9684fa523742866bc798fc5c56ef2ac2ac468994,ㄤ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,6b64d13af6e67b4d93917c5b44bfe9023fc1bf4d,ㄐ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,a8895471fef3f93f30e010be0a9aa71297b17a40,ㄧ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,df558e1c017034caf0794a2a3310c134520243e3,ㄙ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,e09001b1acd59cd51eec3c57991fd6b045ff96ab,ㄡ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,ee922323e334270dccfd29f33a297ef65da9cfd5,ㄨ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,e01fe4e32f29d0f1b972e54b454fa51d156d9dde,ㄊ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,cea5e119f0b4d4037269559930dee3d3d5cd8fad,ㄅ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,09afa626f73d00e5505be6cfc858c78152fb617f,ㄚ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,7545bc1df729a70cdc692aa704da75add18e2f32,ㄓ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,4a5d4610629a65b215d8d0c5ba6392a00104179a,ㄖ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,27e628beb492dafcc2578c155241ecdb52d5f071,ㄝ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
KAICHU_MD,a00de69ff6d1c1bc31e2f5bb3470887559d4a002,ㄙ,,,v4.3 CFF 新家族：Unicode 多字型候選＋逐格直接視覺核驗,康軒 DFKaiChuIn；僅以注音 glyph 形狀判定，不使用中文字/詞義/句境反填。0fcb... 經直接視覺核驗由候選ㄒ修正為ㄗ。
