outline_signature,bopomofo,source_count,source_examples,verification,notes
be69affa0bb5e759f60a8f72d78b4411bf44e60d,ㄕㄡˊ,5,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#15244; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#15244; DFPBiaoKai-W5-ZhuIn-BFW@xref308#15244; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#15244; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#15244,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
832b9ba6b09b478b8e0e7d5503a55a6c6bc92348,ㄕㄡˋ,7,DFPBiaoKai-W5-ZhuIn-BFW@xref1064#15245; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#15245; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#15245; DFPBiaoKai-W5-ZhuIn-BFW@xref2802#15245; DFPBiaoKai-W5-ZhuIn-BFW@xref308#15245; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#15245; DFPBiaoKai-W5-ZhuIn-BFW@xref846#15245,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
b8af12e8560346b8342d0bab09923929ebb9d0b8,ㄕㄡˋ,1,DFPYuanW5-ZhuIn-BFW@xref1770#15246,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
6568289d633a32fb83c698a5c89a1f237483085d,ㄕㄢ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref1731#15247,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
0bf427f9edcee324f9e05e9dc50f0c5cdba4ad46,ㄕㄢˋ,2,DFPYuanW5-ZhuIn-BFW@xref1770#15249; DFPYuanW5-ZhuIn-BFW@xref952#15249,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
4aa3ea44ec9d2b460ae59312f9a5c3110873ef85,ㄕㄣ,8,DFPYuanW5-ZhuIn-BFW@xref1422#15251; DFPYuanW5-ZhuIn-BFW@xref1770#15251; DFPYuanW5-ZhuIn-BFW@xref2450#15251; DFPYuanW5-ZhuIn-BFW@xref2835#15251; DFPYuanW5-ZhuIn-BFW@xref3391#15251; DFPYuanW5-ZhuIn-BFW@xref3546#15251; DFPYuanW5-ZhuIn-BFW@xref372#15251; DFPYuanW5-ZhuIn-BFW@xref5159#15251,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
91dd7ddce628991f33d5255dc803d95c10237d26,ㄕㄣ,9,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#15250; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#15250; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#15250; DFPBiaoKai-W5-ZhuIn-BFW@xref308#15250; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#15250; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#15250; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#15250; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#15250; DFPBiaoKai-W5-ZhuIn-BFW@xref846#15250,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
5c33fd06228d2a5e9000a81916fc8f37589e64dd,ㄕㄣˊ,4,DFPYuanW5-ZhuIn-BFW@xref1349#15252; DFPYuanW5-ZhuIn-BFW@xref2450#15252; DFPYuanW5-ZhuIn-BFW@xref3391#15252; DFPYuanW5-ZhuIn-BFW@xref952#15252,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
db472721dfa5bfb79c955846e8a9685ecec6ef41,ㄕㄣˊ,6,DFPBiaoKai-W5-PoIn3-BFW@xref469#15251; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#15251; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#15251; DFPBiaoKai-W5-ZhuIn-BFW@xref2802#15251; DFPBiaoKai-W5-ZhuIn-BFW@xref308#15251; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#15251,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
5a00babf21cdd72a59097a413828964e4069c930,ㄕㄤ,1,DFPYuanW5-ZhuIn-BFW@xref2835#15255,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
b87d0b54b84770c3b4b672151e16c0491ea6d43e,ㄕㄤ,4,DFPBiaoKai-W5-ZhuIn-BFW@xref2206#15254; DFPBiaoKai-W5-ZhuIn-BFW@xref308#15254; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#15254; DFPBiaoKai-W5-ZhuIn-BFW@xref846#15254,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
dc50fd6960346d3a8d35287ac77892a8b7c97ab4,ㄕㄤˇ,2,DFPBiaoKai-W5-ZhuIn-BFW@xref5004#15257; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#15257,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
90b7e961c0f97f6952bf5bfcd6e11f1c48e4b2f1,ㄕㄤˋ,10,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#15256; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#15256; DFPBiaoKai-W5-ZhuIn-BFW@xref2038#15256; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#15256; DFPBiaoKai-W5-ZhuIn-BFW@xref308#15256; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#15256; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#15256; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#15256; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#15256; DFPBiaoKai-W5-ZhuIn-BFW@xref846#15256,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
e1fd666e811a9ac50d6efa7de9be775062180176,ㄕㄤˋ,8,DFPYuanW5-ZhuIn-BFW@xref1349#15257; DFPYuanW5-ZhuIn-BFW@xref2450#15257; DFPYuanW5-ZhuIn-BFW@xref3391#15257; DFPYuanW5-ZhuIn-BFW@xref3546#15257; DFPYuanW5-ZhuIn-BFW@xref372#15257; DFPYuanW5-ZhuIn-BFW@xref4603#15257; DFPYuanW5-ZhuIn-BFW@xref5159#15257; DFPYuanW5-ZhuIn-BFW@xref5574#15257,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
0730dd63bb3b8f024e2a3b52ec3c61030c90a32c,ㄕㄥ,8,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#15258; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#15258; DFPBiaoKai-W5-ZhuIn-BFW@xref308#15258; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#15258; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#15258; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#15258; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#15258; DFPBiaoKai-W5-ZhuIn-BFW@xref846#15258,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
65aadd06548ea10295fc7eed60a8077d5e7907ab,ㄕㄥ,7,DFPYuanW5-ZhuIn-BFW@xref1349#15259; DFPYuanW5-ZhuIn-BFW@xref1422#15259; DFPYuanW5-ZhuIn-BFW@xref1770#15259; DFPYuanW5-ZhuIn-BFW@xref1929#15259; DFPYuanW5-ZhuIn-BFW@xref3391#15259; DFPYuanW5-ZhuIn-BFW@xref372#15259; DFPYuanW5-ZhuIn-BFW@xref952#15259,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
36288d445c201f6e0f7e3ba62e5aebf218ad5d09,ㄕㄥˊ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref5643#15259,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
4f322665727c86eb8969129af823f1e308297d17,ㄕㄥˋ,2,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#15260; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#15260,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
9fbdd495fd2cf566b39477b8a1f049735bb690b4,ㄕㄥˋ,5,DFPYuanW5-ZhuIn-BFW@xref1770#15261; DFPYuanW5-ZhuIn-BFW@xref3391#15261; DFPYuanW5-ZhuIn-BFW@xref3546#15261; DFPYuanW5-ZhuIn-BFW@xref4603#15261; DFPYuanW5-ZhuIn-BFW@xref5574#15261,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
516cd40c63bfeeecb5ef89602bb438b1fcd78426,ㄕㄨ,5,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#15262; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#15262; DFPBiaoKai-W5-ZhuIn-BFW@xref308#15262; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#15262; DFPBiaoKai-W5-ZhuIn-BFW@xref846#15262,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
f4d96be0635d8715608054fde4d9b8ef6e3f98e7,ㄕㄨ,4,DFPYuanW5-ZhuIn-BFW@xref1422#15263; DFPYuanW5-ZhuIn-BFW@xref1770#15263; DFPYuanW5-ZhuIn-BFW@xref2040#15263; DFPYuanW5-ZhuIn-BFW@xref372#15263,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
dbb57d434ddec2b6be967410a1a7abe589f2a155,ㄕㄨˇ,3,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#15265; DFPBiaoKai-W5-ZhuIn-BFW@xref308#15265; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#15265,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
ab14c79402e158b1e33f4abe817adc67000b0342,ㄕㄨˋ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref3372#15264,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
c3d264d50154b37749d3137f5c904c5da875bfa0,ㄕㄨˋ,6,DFPYuanW5-ZhuIn-BFW@xref3391#15265; DFPYuanW5-ZhuIn-BFW@xref3546#15265; DFPYuanW5-ZhuIn-BFW@xref372#15265; DFPYuanW5-ZhuIn-BFW@xref4603#15265; DFPYuanW5-ZhuIn-BFW@xref5159#15265; DFPYuanW5-ZhuIn-BFW@xref5574#15265,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
22e374138fc7d1fbae0ee0f363109614046cb261,ㄕㄨㄛ,4,DFPBiaoKai-W5-ZhuIn-BFW@xref1064#15268; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#15268; DFPBiaoKai-W5-ZhuIn-BFW@xref3372#15268; DFPBiaoKai-W5-ZhuIn-BFW@xref846#15268,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
3155501e36e368b26204543f68fb77cd945ada9e,ㄕㄨㄛ,2,DFPYuanW5-ZhuIn-BFW@xref3546#15269; DFPYuanW5-ZhuIn-BFW@xref952#15269,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
3eb60fabb1412a438b801c1c81bbd1637537654e,ㄕㄨㄞ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref2206#15270,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
f3043496fd74892fa0dc047e19569b1bdbe205bd,ㄕㄨㄞˋ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref5004#15271,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
29b27e737b6246bc2d52dee9868f8e793a055eda,ㄕㄨㄟˇ,5,DFPYuanW5-ZhuIn-BFW@xref1349#15276; DFPYuanW5-ZhuIn-BFW@xref1422#15276; DFPYuanW5-ZhuIn-BFW@xref1770#15276; DFPYuanW5-ZhuIn-BFW@xref1929#15276; DFPYuanW5-ZhuIn-BFW@xref2835#15276,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
b0cc7781718721bfb1b5a558480a28462750f583,ㄕㄨㄟˇ,3,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#15275; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#15275; DFPBiaoKai-W5-ZhuIn-BFW@xref2802#15275,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
2d6241da1772f738352dcc2846147eb1adafb6cc,ㄕㄨㄟˋ,1,DFPYuanW5-ZhuIn-BFW@xref372#15275,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
e402c741859c3b89af220e1aeb6d32f694a82391,ㄕㄨㄟˋ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref308#15274,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
d6a064dc81e2675d5658b2412a9f50cd298cec5c,ㄕㄨㄣˋ,2,DFPYuanW5-ZhuIn-BFW@xref3546#15279; DFPYuanW5-ZhuIn-BFW@xref5574#15279,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
ea83d815e1f156e52cc0ddc4092012fa57f1c760,ㄕㄨㄣˋ,7,DFPBiaoKai-W5-ZhuIn-BFW@xref1064#15278; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#15278; DFPBiaoKai-W5-ZhuIn-BFW@xref2038#15278; DFPBiaoKai-W5-ZhuIn-BFW@xref2206#15278; DFPBiaoKai-W5-ZhuIn-BFW@xref3276#15278; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#15278; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#15278,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
24e4c08d103a6cf6a7fcd4589010caa196d24445,ㄕㄨㄤ,5,DFPBiaoKai-W5-ZhuIn-BFW@xref2206#15280; DFPBiaoKai-W5-ZhuIn-BFW@xref308#15280; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#15280; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#15280; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#15280,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
52f2b6f96fd65550d5e43862f5b2a41d2854531a,ㄕㄨㄤ,4,DFPYuanW5-ZhuIn-BFW@xref2450#15281; DFPYuanW5-ZhuIn-BFW@xref3546#15281; DFPYuanW5-ZhuIn-BFW@xref4603#15281; DFPYuanW5-ZhuIn-BFW@xref5159#15281,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
dab8d4fdee7ea22c1de1c1ee74cd13d43d0d5df5,ㄕㄨㄤˇ,1,DFPYuanW5-ZhuIn-BFW@xref2835#15283,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
233453666f9f02ea856b38675b5bb093cd2e5ad0,ㄖˋ,3,DFPYuanW5-ZhuIn-BFW@xref1349#15284; DFPYuanW5-ZhuIn-BFW@xref372#15284; DFPYuanW5-ZhuIn-BFW@xref4603#15284,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
946822860609837891caeac34bc690cbef76d919,ㄖˋ,5,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#15283; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#15283; DFPBiaoKai-W5-ZhuIn-BFW@xref308#15283; DFPBiaoKai-W5-ZhuIn-BFW@xref4404#15283; DFPBiaoKai-W5-ZhuIn-BFW@xref5643#15283,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
50f13f7840215400b9f2e12500f108c5b12d2d7f,ㄖㄠˇ,1,DFPBiaoKai-W5-ZhuIn-BFW@xref308#15288,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
3d01e20730d4d01f43c947e907a84e122ce3bf8e,ㄖㄡˊ,2,DFPBiaoKai-W5-ZhuIn-BFW@xref2206#15289; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#15289,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
507066b97782970063176129001d471a61d01753,ㄖㄡˋ,5,DFPBiaoKai-W5-ZhuIn-BFW@xref1279#15290; DFPBiaoKai-W5-ZhuIn-BFW@xref1731#15290; DFPBiaoKai-W5-ZhuIn-BFW@xref2038#15290; DFPBiaoKai-W5-ZhuIn-BFW@xref308#15290; DFPBiaoKai-W5-ZhuIn-BFW@xref5004#15290,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
a1d5e4ad0a6109e70bcb24821cd2ccb9c92d9311,ㄖㄡˋ,2,DFPYuanW5-ZhuIn-BFW@xref1770#15291; DFPYuanW5-ZhuIn-BFW@xref2040#15291,v3.7：由 v3.6 已解碼 TTF 注音元件的實際 glyf 輪廓建立；相同正規化輪廓 signature 僅在所有來源讀音一致時啟用。,執行期 exact normalized outline signature only；不使用中文字、詞義、句境或字典預期音；signature 衝突即不納入。
