font,zhuyin_component_id,bopomofo,verification,notes
YenRoundZuinnEG-Bd,15478,ㄧㄤˇ,v1.4 目次原頁高倍率逐符號覆核,養 p4
YenRoundZuinnEG-Bd,14573,ㄋㄨㄢˇ,v1.4 目次原頁高倍率逐符號覆核,暖 p5
YenRoundZuinnEG-Bd,15317,ㄘㄠ,v1.4 目次原頁高倍率逐符號覆核,操 p5
YenRoundZuinnEG-Bd,15029,˙ㄓㄜ,v1.4 目次原頁高倍率逐符號覆核,著 p5
YenRoundZuinnEG-Bd,14173,ㄅㄣ,v1.4 目次原頁高倍率逐符號覆核,奔 p5
DFPBiaoKai-W5-ZhuIn-BFW,14255,ㄩㄥˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,泳 p159｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14389,ㄇㄞˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"買 p62,94｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14498,ㄉㄥˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"蹬 p165,171｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14500,ㄉㄧ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"低 p63,131,165｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14728,ㄌㄧㄥˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"靈 p87,90,149｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14730,ㄌㄧㄥˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"領 p109,171｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14765,ㄍㄞ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"該 p48,69,91｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
YenRoundZuinnEG-Bd,14448,ㄊㄞˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,臺 p50｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
YenRoundZuinnEG-Bd,14695,ㄍㄡˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,購 p94｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
YenRoundZuinnEG-Md,14472,ㄊㄧㄝˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"鐵 p70,169｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
YenRoundZuinnEG-Md,14914,ㄐㄩˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"具、距 p63,107｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14196,ㄧㄤˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"洋 p9,172｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14221,ㄨㄢ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"彎、灣 p79,113｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14261,ㄅㄛ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"玻 p170,171｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14267,ㄅㄞˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"敗 p84,167｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14268,ㄅㄞˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,擺 p162｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14313,ㄆㄚˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,爬 p19｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14360,ㄆㄧㄢ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,偏 p60｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14430,ㄇㄧㄣˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"敏 p87,149｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14436,ㄇㄨˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,母 p13｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14471,ㄈㄨˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"俯 p163,167｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14510,ㄉㄧㄡ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"丟 p65,68｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14537,ㄊㄚˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,踏 p172｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14546,ㄊㄠˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"套 p158,173｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14568,ㄊㄧㄝˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"鐵 p170,171｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14649,ㄋㄧㄢˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"念 p24,135｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14674,ㄉㄢˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,臘 p73｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14881,ㄏㄞˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"海 p157,172｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14895,ㄏㄢˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"喊 p79,81｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14925,ㄏㄨㄢ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"歡 p61,171｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14959,ㄐㄧㄡˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"久、酒 p17,171｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14975,ㄐㄩˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"舉 p123,124｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,15113,ㄓㄡ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"周 p56,64｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,15115,ㄓㄡˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,皺 p18｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15124,ㄓㄤˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,脹 p28｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15272,ㄕㄨㄞˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"甩 p90,162｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,15274,ㄕㄨㄟˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"睡 p16,28｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,15284,ㄕㄡˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"熱 p55,170｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
LinGothicZuinnEG-Md,14574,ㄋㄨㄥˊ,v1.7.1 直接渲染字形二次覆核修正,濃 p43｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認｜二次覆核：修正初次轉寫誤讀
YenRoundZuinnEG-Bd,14290,ㄇㄟˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,妹 p50｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
YenRoundZuinnEG-Bd,14319,ㄇㄧㄠˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"妙 p5,37｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
YenRoundZuinnEG-Bd,14351,ㄈㄢˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,煩 p5｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
YenRoundZuinnEG-Bd,15230,ㄖㄢˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,染 p60｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
YenRoundZuinnEG-Md,14153,ㄅㄛ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"玻 p70,169｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
YenRoundZuinnEG-Md,14399,ㄉㄥˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"等 p2,63｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
YenRoundZuinnEG-Md,14435,ㄉㄨㄥ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"東 p33,63｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
YenRoundZuinnEG-Md,14510,ㄊㄨˊ,v1.7.1 直接渲染字形二次覆核修正,圖 p40｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認｜二次覆核：修正初次轉寫誤讀
YenRoundZuinnEG-Md,14842,ㄏㄨㄟˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,迴 p88｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
YenRoundZuinnEG-Md,14944,ㄑㄧㄥˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"情 p23,33｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
YenRoundZuinnEG-Md,15075,ㄓㄨㄤ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,裝 p63｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
YenRoundZuinnEG-Md,15099,ㄔㄠ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"超 p32,85｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
YenRoundZuinnEG-Md,15208,ㄕㄨㄣˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"順 p16,85｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
YenRoundZuinnEG-Md,15253,ㄖㄨˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,"乳 p24,33｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認"
DFPBiaoKai-W5-ZhuIn-BFW,14201,ㄧㄥˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,硬 p162｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14207,ㄨㄚ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,蛙 p173｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14245,ㄩㄢˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,願 p56｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14269,ㄅㄟ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,杯 p171｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14278,ㄅㄢˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,板 p163｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14311,ㄅㄨˇ,v3.3 TTF字形自驗：直接解析 glyf 輪廓＋同字型符號模板交叉驗證,補；v3.3 修正舊表字音誤標（glyph 為 ㄅㄨˇ）
DFPBiaoKai-W5-ZhuIn-BFW,14315,ㄆㄛ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,坡 p110｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14317,ㄆㄛˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,破 p56｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14334,ㄆㄢ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,攀 p19｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14351,ㄆㄧˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,皮 p18｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14378,ㄇㄚˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,麻 p60｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14379,ㄇㄚˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,罵 p143｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14422,ㄇㄧㄠˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,妙 p64｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14452,ㄈㄢˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,煩 p60｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14458,ㄈㄣˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,粉 p54｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14463,ㄈㄥ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,豐 p113｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14468,ㄋㄩㄝˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,膚 p18｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14493,ㄉㄢˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,膽 p32｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14529,ㄉㄨㄢˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,短 p75｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14560,ㄊㄤˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,躺 p28｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14598,ㄨㄟˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,囤 p60｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14607,ㄋㄚˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,拿 p35｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14617,ㄐㄧㄠˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,餒 p84｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14621,ㄋㄠˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,腦 p40｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14660,ㄋㄨˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,努 p23｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14666,ㄋㄨㄥˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,濃 p45｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14680,ㄌㄞˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,賴 p94｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14732,ㄐㄧㄣˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,爐 p66｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14760,ㄍㄜ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,歌 p172｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14798,ㄍㄨㄛˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,國 p73｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14805,ㄍㄨㄟˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,貴 p19｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14821,ㄎㄜ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,科 p32｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14849,ㄎㄨㄚˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,跨 p171｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14904,ㄏㄥˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,衡 p16｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14910,ㄏㄨㄚ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,花 p22｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14928,ㄏㄨㄢˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,緩 p31｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14930,ㄏㄨㄣˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,魂 p90｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14934,ㄏㄨㄤˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,黃 p53｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,14984,ㄐㄩㄣˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,菌 p31｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15000,ㄍㄨˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,敲 p79｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15012,ㄑㄧㄣˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,琴 p19｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15035,ㄑㄩㄣˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,群 p120｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15069,ㄒㄧㄥ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,星 p64｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15081,ㄒㄩㄢ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,宣 p171｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15088,ㄒㄩㄥ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,胸 p19｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15125,ㄓㄤˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,掌 p79｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15167,ㄔㄞˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,儕 p20｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15305,ㄖㄨˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,乳 p171｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15312,ㄖㄨㄢˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,軟 p31｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15322,ㄗㄚˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,雜 p56｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15330,ㄗㄠ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,遭 p64｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15379,ㄘㄞˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,菜 p59｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15400,ㄘㄨˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,促 p87｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15416,ㄘㄨㄥ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,聰 p94｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15444,ㄙㄨˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,俗 p120｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15451,ㄙㄨㄟˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,隨 p62｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15459,ㄙㄨㄣˇ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,損 p56｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
DFPBiaoKai-W5-ZhuIn-BFW,15461,ㄙㄨㄥˋ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,送 p10｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
LinGothicZuinnEG-Bd,14259,ㄆㄧㄣˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,頻 p28｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
LinGothicZuinnEG-Bd,14317,ㄇㄧㄠ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,瞄 p54｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
LinGothicZuinnEG-Bd,14325,ㄇㄧㄣˊ,v1.7 直接渲染注音元件字形逐筆轉寫（剩餘240鍵）,民 p43｜字形直接視覺轉寫；以相鄰已知字形/聲調位置交叉確認
